M,Id,Max_Advantage,X_Index,Y_Index,Gamma_Index,C_Index
18,13,0.49471671136702594,,,0.0,7.0
18,14,0.48261892901039305,,,0.0,8.0
18,15,0.477668627270981,,,0.0,8.0
18,16,0.5385948328053476,,,0.0,7.0
18,17,0.46775645973566804,,,0.0,8.0
18,18,0.5018197852689545,,,0.0,7.0
18,19,0.4879868380250815,,,0.0,7.0
18,20,0.43793082926771787,,,0.0,8.0
18,21,0.4875699741895787,,,0.0,7.0
18,22,0.43919091031660157,,,0.0,8.0
18,23,0.5117792761290721,,,0.0,7.0
18,24,0.49182933863751005,,,0.0,7.0
18,25,0.5205670941228777,,,0.0,7.0
18,26,0.4250739784647652,,,0.0,8.0
18,27,0.43591203336029255,,,0.0,8.0
18,28,0.4987261371725503,,,0.0,7.0
18,29,0.4742330540624793,,,0.0,8.0
18,30,0.5238041823181016,,,0.0,7.0
18,31,0.4422469915058924,,,0.0,8.0
18,32,0.44386060744294553,,,0.0,8.0
18,33,0.4798418606150613,,,0.0,8.0
18,34,0.4824690828637958,,,0.0,8.0
18,35,0.41505661950977746,,,0.0,8.0
18,36,0.4860198963865767,,,0.0,7.0
18,37,0.4339694932329676,,,0.0,8.0
18,38,0.48722301013563635,,,0.0,7.0
18,39,0.4245391266288112,,,0.0,8.0
18,40,0.5049109967051094,,,0.0,7.0
18,41,0.462250784626288,,,0.0,8.0
18,42,0.4747090808998023,,,0.0,8.0
18,43,0.4422796780245662,,,0.0,8.0
18,44,0.4863707022932818,,,0.0,7.0
18,45,0.44020688777360956,,,0.0,8.0
18,46,0.4146203782359807,,,0.0,8.0
18,47,0.4836973362253959,,,0.0,8.0
18,48,0.43090840735775293,,,0.0,8.0
18,49,0.42854305555950467,,,0.0,8.0
18,50,0.48346474465260514,,,0.0,8.0
18,51,0.48521823567870015,,,0.0,7.0
18,52,0.4657637220159966,,,0.0,8.0
18,53,0.5288008065365184,,,0.0,7.0
18,54,0.4045548378396982,,,0.0,8.0
18,55,0.46445320972957027,,,0.0,8.0
18,56,0.5654392178066723,,,0.0,7.0
18,57,0.5265193750625821,,,0.0,7.0
18,58,0.45660130168721097,,,0.0,8.0
18,59,0.4337669498650042,,,0.0,8.0
18,60,0.5010938424539872,,,0.0,7.0
18,61,0.49741401850020633,,,0.0,7.0
18,62,0.5420032228400063,,,0.0,7.0
18,63,0.5159900686188527,,,0.0,7.0
18,64,0.5100610897472793,,,0.0,7.0
18,65,0.4357302656359921,,,0.0,8.0
18,66,0.49988271587084426,,,0.0,7.0
18,67,0.45195016056870274,,,0.0,8.0
18,68,0.4872993179480355,,,0.0,7.0
18,69,0.4267348983030115,,,0.0,8.0
18,70,0.4406822680098355,,,0.0,8.0
18,71,0.491077502717255,,,0.0,7.0
18,72,0.3590127676225929,,,0.0,8.0
18,73,0.49883216452608653,,,0.0,7.0
18,74,0.493914610980214,,,0.0,7.0
18,75,0.39065833900913133,,,0.0,8.0
18,76,0.5030637573638982,,,0.0,7.0
18,77,0.460933177725571,,,0.0,8.0
18,78,0.47397538124005717,,,0.0,8.0
18,79,0.43876197455856436,,,0.0,8.0
18,80,0.4236726546807291,,,0.0,8.0
18,81,0.44016692651184197,,,0.0,8.0
18,82,0.3621303145257517,,,0.0,8.0
18,83,0.46701935827771385,,,0.0,8.0
18,84,0.509963398254606,,,0.0,7.0
18,85,0.44587741827525695,,,0.0,8.0
18,86,0.4604509080147537,,,0.0,8.0
18,87,0.5105576706612391,,,0.0,7.0
18,88,0.45046465926909823,,,0.0,8.0
18,89,0.4604623111211839,,,0.0,8.0
18,90,0.41861424121162444,,,0.0,8.0
18,91,0.4618567387508638,,,0.0,8.0
18,92,0.4262010420710273,,,0.0,8.0
18,93,0.4287705733574508,,,0.0,8.0
18,94,0.4461330836251757,,,0.0,8.0
18,95,0.4164835701925528,,,0.0,8.0
18,96,0.46520612948678675,,,0.0,8.0
18,97,0.5200730814309297,,,0.0,7.0
18,98,0.4833106793752708,,,0.0,7.0
18,99,0.45134663051343016,,,0.0,8.0
19,0,0.4492825138643063,,,0.0,8.0
19,1,0.5277218525973734,,,0.0,7.0
19,2,0.4676578595523631,,,0.0,8.0
19,3,0.457569930982007,,,0.0,8.0
19,4,0.48201157743293227,,,0.0,8.0
19,5,0.4947023460798888,,,0.0,7.0
19,6,0.48366516268526116,,,0.0,8.0
19,7,0.44724908963917676,,,0.0,8.0
19,8,0.47181316481743824,,,0.0,8.0
19,9,0.5335739436059543,,,0.0,7.0
19,10,0.42916047585653216,,,0.0,8.0
19,11,0.459456436314147,,,0.0,8.0
19,12,0.5005486950688085,,,0.0,7.0
19,13,0.4274445238778841,,,0.0,8.0
19,14,0.4930833271929492,,,0.0,7.0
19,15,0.5010192804050941,,,0.0,7.0
19,16,0.48005132367879494,,,0.0,8.0
19,17,0.5394407835845855,,,0.0,7.0
19,18,0.5240795012588031,,,0.0,7.0
19,19,0.5350385364381963,,,0.0,7.0
19,20,0.5044045138202475,,,0.0,7.0
19,21,0.5046366803581679,,,0.0,7.0
19,22,0.44107169082122094,,,0.0,8.0
19,23,0.5070221296731876,,,0.0,7.0
19,24,0.5009136886635585,,,0.0,7.0
19,25,0.48707940624495766,,,0.0,7.0
19,26,0.5022373308510651,,,0.0,7.0
19,27,0.4973793442410547,,,0.0,7.0
19,28,0.5253355614347396,,,0.0,7.0
19,29,0.4536846371731175,,,0.0,8.0
19,30,0.4474801095862409,,,0.0,8.0
19,31,0.4471837947506282,,,0.0,8.0
19,32,0.492835846722558,,,0.0,7.0
19,33,0.49522590655670873,,,0.0,7.0
19,34,0.454452539230109,,,0.0,8.0
19,35,0.4229085139038782,,,0.0,8.0
19,36,0.4716698549239331,,,0.0,8.0
19,37,0.45630922879274716,,,0.0,8.0
19,38,0.5122521973843432,,,0.0,7.0
19,39,0.5505417699988341,,,0.0,7.0
19,40,0.4421964086436463,,,0.0,8.0
19,41,0.4749380988474632,,,0.0,8.0
19,42,0.3881805740133794,,,0.0,8.0
19,43,0.45068255755406833,,,0.0,8.0
19,44,0.43935284921919676,,,0.0,8.0
19,45,0.4439153013104604,,,0.0,8.0
19,46,0.461749883122419,,,0.0,8.0
19,47,0.5249182616973354,,,0.0,7.0
19,48,0.4396312297159567,,,0.0,8.0
19,49,0.47793520345086804,,,0.0,8.0
19,50,0.40766084633889016,,,0.0,8.0
19,51,0.4040641091674765,,,0.0,8.0
19,52,0.4126884322745575,,,0.0,8.0
19,53,0.43566953633035305,,,0.0,8.0
19,54,0.4968644331353766,,,0.0,7.0
19,55,0.5224000696675548,,,0.0,7.0
19,56,0.48607555432722627,,,0.0,8.0
19,57,0.42811560298154655,,,0.0,8.0
19,58,0.4080642086010515,,,0.0,8.0
19,59,0.42430298146038126,,,0.0,8.0
19,60,0.4938184550292034,,,0.0,7.0
19,61,0.42150350727451025,,,0.0,8.0
19,62,0.488183685566117,,,0.0,7.0
19,63,0.4341335192156567,,,0.0,8.0
19,64,0.4450846429037272,,,0.0,8.0
19,65,0.4767233364504405,,,0.0,8.0
19,66,0.4905545944103254,,,0.0,7.0
19,67,0.48690356172844884,,,0.0,7.0
19,68,0.47531866931312117,,,0.0,8.0
19,69,0.48407293772576976,,,0.0,7.0
19,70,0.4282356221407107,,,0.0,8.0
19,71,0.5388821230706297,,,0.0,7.0
19,72,0.5104857773377455,,,0.0,7.0
19,73,0.4712688216049244,,,0.0,8.0
19,74,0.43120930834294474,,,0.0,8.0
19,75,0.5075615362514673,,,0.0,7.0
19,76,0.42961018370669063,,,0.0,8.0
19,77,0.5137978357967659,,,0.0,7.0
19,78,0.463198609676073,,,0.0,8.0
19,79,0.551569125622997,,,0.0,7.0
19,80,0.474133818595483,,,0.0,8.0
19,81,0.4984238889919792,,,0.0,7.0
19,82,0.5230819909444878,,,0.0,7.0
19,83,0.49219266759280383,,,0.0,7.0
19,84,0.5035456626381329,,,0.0,7.0
19,85,0.4889547097115557,,,0.0,7.0
19,86,0.53237907620524,,,0.0,7.0
19,87,0.4830062916581415,,,0.0,8.0
19,88,0.5351139233818641,,,0.0,7.0
19,89,0.496640930588559,,,0.0,7.0
19,90,0.4854916286602218,,,0.0,7.0
19,91,0.47515962777876347,,,0.0,8.0
19,92,0.5095439642191282,,,0.0,7.0
19,93,0.43175748436239986,,,0.0,8.0
19,94,0.4353341682933648,,,0.0,8.0
19,95,0.4670338519187151,,,0.0,8.0
19,96,0.5180446371552786,,,0.0,7.0
19,97,0.46827906261934543,,,0.0,8.0
19,98,0.45918852173495067,,,0.0,8.0
19,99,0.5005245406709699,,,0.0,7.0
20,0,0.49710123532480277,,,0.0,7.0
20,1,0.47844986931389943,,,0.0,8.0
20,2,0.4464211672235663,,,0.0,8.0
20,3,0.46516247920443604,,,0.0,8.0
20,4,0.5225819485420256,,,0.0,7.0
20,5,0.5578157419852927,,,0.0,7.0
20,6,0.47565593402817913,,,0.0,8.0
20,7,0.5163333717072704,,,0.0,7.0
20,8,0.49250853899687574,,,0.0,7.0
20,9,0.4732689798192161,,,0.0,8.0
20,10,0.5059766381834829,,,0.0,7.0
20,11,0.5017880420193208,,,0.0,7.0
20,12,0.5124576062613092,,,0.0,7.0
20,13,0.503938410526869,,,0.0,7.0
20,14,0.517140053141153,,,0.0,7.0
20,15,0.5010715829799931,,,0.0,7.0
20,16,0.4733655774284552,,,0.0,8.0
20,17,0.4806022351818431,,,0.0,8.0
20,18,0.4353114451288189,,,0.0,8.0
20,19,0.5056481176879914,,,0.0,7.0
20,20,0.45585812662498193,,,0.0,8.0
20,21,0.4834430043004161,,,0.0,8.0
20,22,0.4980969121735398,,,0.0,7.0
20,23,0.49867291652983675,,,0.0,7.0
20,24,0.4482791647728048,,,0.0,8.0
20,25,0.481198884651656,,,0.0,8.0
20,26,0.515779362743316,,,0.0,7.0
20,27,0.45683591526734874,,,0.0,8.0
20,28,0.512413811884612,,,0.0,7.0
20,29,0.4573515325097139,,,0.0,8.0
20,30,0.44736680956218217,,,0.0,8.0
20,31,0.5243585319581903,,,0.0,7.0
20,32,0.5280707495161151,,,0.0,7.0
20,33,0.42570760382743916,,,0.0,8.0
20,34,0.51974886819723,,,0.0,7.0
20,35,0.3945233198329506,,,0.0,8.0
20,36,0.5135948023794166,,,0.0,7.0
20,37,0.5057328511539104,,,0.0,7.0
20,38,0.496974817093151,,,0.0,7.0
20,39,0.5261416818522622,,,0.0,7.0
20,40,0.4915355305418258,,,0.0,7.0
20,41,0.4574314682493347,,,0.0,8.0
20,42,0.5056238332433647,,,0.0,7.0
20,43,0.4875927253648561,,,0.0,7.0
20,44,0.4523183711241858,,,0.0,8.0
20,45,0.4665377458729914,,,0.0,8.0
20,46,0.47769838354200955,,,0.0,8.0
20,47,0.547479493562636,,,0.0,7.0
20,48,0.4704967464992839,,,0.0,8.0
20,49,0.40455517247105655,,,0.0,8.0
20,50,0.5330365092601062,,,0.0,7.0
20,51,0.5159519163295669,,,0.0,7.0
20,52,0.4564556753417665,,,0.0,8.0
20,53,0.5090665668267638,,,0.0,7.0
20,54,0.44113216291179286,,,0.0,8.0
20,55,0.4062131133834168,,,0.0,8.0
20,56,0.4813290518575296,,,0.0,8.0
20,57,0.49315052262207315,,,0.0,7.0
20,58,0.4603917695422042,,,0.0,8.0
20,59,0.4968917200060215,,,0.0,7.0
20,60,0.4799160071343589,,,0.0,8.0
20,61,0.47275231689943276,,,0.0,8.0
20,62,0.49944276759057765,,,0.0,7.0
20,63,0.49223022635134206,,,0.0,7.0
20,64,0.604515650690156,,,0.0,7.0
20,65,0.40337456969117086,,,0.0,8.0
20,66,0.4925950519784276,,,0.0,7.0
20,67,0.45040796777273717,,,0.0,8.0
20,68,0.5041450672388648,,,0.0,7.0
20,69,0.4519578825911061,,,0.0,8.0
20,70,0.5477864112196994,,,0.0,7.0
20,71,0.5125786766245382,,,0.0,7.0
20,72,0.38681936580293025,,,0.0,8.0
20,73,0.4268737218894747,,,0.0,8.0
20,74,0.44213694693083927,,,0.0,8.0
20,75,0.4889775540506157,,,0.0,7.0
20,76,0.43778944955091464,,,0.0,8.0
20,77,0.48347292718637463,,,0.0,8.0
20,78,0.48540753633404526,,,0.0,8.0
20,79,0.4556673907566016,,,0.0,8.0
20,80,0.47670462520623824,,,0.0,8.0
20,81,0.5817636522311628,,,0.0,7.0
20,82,0.4886918207816764,,,0.0,7.0
20,83,0.5008963830930456,,,0.0,7.0
20,84,0.46557406874222956,,,0.0,8.0
20,85,0.49835987916912045,,,0.0,7.0
20,86,0.43466550921566083,,,0.0,8.0
20,87,0.4521602707773549,,,0.0,8.0
20,88,0.531716706177189,,,0.0,7.0
20,89,0.5787187752134159,,,0.0,7.0
20,90,0.5775167834375557,,,0.0,7.0
20,91,0.4216965027265602,,,0.0,8.0
20,92,0.5258248631118203,,,0.0,7.0
20,93,0.463387742786682,,,0.0,8.0
20,94,0.5148980506465308,,,0.0,7.0
20,95,0.5345843535394574,,,0.0,7.0
20,96,0.4651213719363365,,,0.0,8.0
20,97,0.4764464415705588,,,0.0,8.0
20,98,0.4699367796303808,,,0.0,8.0
20,99,0.4779736090537512,,,0.0,8.0
