,succ_gbs,succ_uni,sim_params
196,86.68467386954782,34.23369347739096,
197,86.51786607947153,35.66209588629767,
198,85.7171454308878,34.74126714042639,
199,85.98579573872162,34.1702510753226,
200,85.87576272881864,35.71071321396419,
201,85.59991994396077,35.68497948563995,
202,85.88588588588588,34.41441441441441,
203,86.53384060873047,34.451341609931916,
204,86.25175105063038,35.35121072643586,
205,86.57792012811531,35.72214993494145,
206,86.30178106864118,35.381228737242346,
207,85.89153492095257,35.621372823694216,
208,85.6728364182091,35.63781890945473,
209,86.83209925955573,34.39063438062838,
210,86.2348583441786,36.019621583742115,
211,86.2776498848964,35.77219497547793,
212,86.37773996596937,34.81133019717746,
213,86.53518870757834,35.428971869055964,
214,86.28725745149029,35.29705941188237,
215,86.37591277383216,35.320596178853656,
216,86.0088070456365,35.12810248198559,
217,86.3390712570056,34.77782225780624,
218,86.60464185674269,35.50420168067227,
219,86.50650650650651,34.71471471471472,
220,86.48053637546282,35.53487441208846,
221,86.73203922353412,34.87092255353212,
222,85.86293146573286,34.57728864432216,
223,86.65332666333167,35.34767383691846,
224,85.74287143571786,34.94747373686843,
225,85.7986389111289,35.48839071257006,
226,86.22173303982389,34.7208324994997,
227,86.03022115480836,35.18462924046833,
228,86.05023516461523,34.72430701491044,
229,86.46052236565596,36.03522465726009,
230,86.75470188075231,34.35374149659864,
231,86.30452180872349,35.35414165666266,
232,85.90154092455474,35.33119871923154,
233,86.30904723779024,35.91873498799039,
234,85.66853482786229,34.54763811048839,
235,86.57059941959372,35.254678274792354,
236,85.72143285971583,35.021012607564536,
237,85.85434173669468,35.46418567426971,
238,86.89082357650355,34.82437706394476,
239,85.76003202241569,34.88441909336535,
240,86.048839071257,34.86789431545236,
241,86.61464585834334,35.90436174469788,
242,86.07582274682404,35.81074322296689,
243,86.8547418967587,34.46378551420568,
244,86.4523881045359,35.62631420847101,
245,86.01160696417851,34.77086251751051,
246,86.42914331465172,35.20816653322658,
247,86.46511162278506,35.20872960256282,
248,86.16308154077038,35.53776888444222,
249,86.0702491744221,35.354748323826676,
250,86.68801921729556,35.702131918726856,
251,85.9115469281569,35.57134280568341,
252,86.06188044457795,36.467407629918895,
253,86.30452180872349,34.823929571828735,
254,85.94453899289218,35.118630493542895,
255,86.61464585834334,34.70388155262105,
256,86.63529882871158,34.60806887576334,
257,86.04744269842858,34.6812130917826,
258,86.5319191514909,34.68080848509105,
259,85.76145687412448,35.18110866519912,
260,86.3986398639864,35.33353335333533,
261,86.5546218487395,35.834333733493395,
262,86.6693354683747,34.99799839871898,
263,86.12028419893926,35.424797358150705,
264,86.45458183273308,34.37374949979992,
265,85.98158895337203,34.79087452471482,
266,85.71428571428571,34.83393357342937,
267,86.60196117670603,35.89153492095257,
268,86.00300150075037,35.44772386193096,
269,86.21897518014411,35.2582065652522,
270,86.61527680448494,35.20872960256282,
271,85.90154092455474,35.99159495697418,
272,86.18585575672701,35.1405421626488,
273,86.0344137655062,36.07442977190876,
274,86.35908726981584,35.85868694955965,
275,86.11750575517966,35.62205985386848,
276,85.96438575430172,34.903961584633855,
277,86.57254430759987,35.52618403925102,
278,86.60330165082541,34.86743371685843,
279,86.57194316589954,35.23113868320993,
280,86.52056439507655,35.65495847092965,
281,86.39319659829916,35.407703851925966,
282,86.33043130191133,34.91444010807565,
283,86.29314657328663,34.68734367183592,
284,86.89606882064619,34.86045813744123,
285,85.78004603222256,34.73431401981387,
286,85.58134880928557,34.590754452671604,
287,86.48919135308246,34.80784627702162,
288,86.32632632632632,35.0950950950951,
289,85.84433773509403,35.624249699879954,
290,85.70713642278051,36.36272645380843,
291,86.32452981192476,35.544217687074834,
292,86.48053637546282,34.01380966676674,
293,86.43457382953181,34.11364545818327,
294,85.93015110577404,34.714300010007,
295,86.96348174087044,34.157078539269634,
296,85.76145687412448,34.98098859315589,
297,86.1844737895158,34.62384953981593,
298,86.09887910328263,35.44835868694956,
299,86.21621621621621,34.06406406406406,
300,86.33770393354018,35.361825643078774,
301,86.2717630578347,34.74084450670402,
302,86.79207524514709,34.71082649589754,
303,86.3431715857929,36.22811405702851,
304,86.34907926341073,34.73779023218575,
305,86.38182909745848,34.9009405643386,
306,85.6399479635745,34.003802661863304,
307,85.42125275165098,34.44066439863918,
308,85.75430172068828,35.64425770308123,
309,87.01701701701701,36.34634634634635,
310,86.49919935948759,35.708566853482786,
311,86.31905524419535,35.708566853482786,
312,86.36181709025415,34.86091654992996,
313,86.24587376212864,34.81044313293988,
314,85.58991293905734,35.81507054938457,
315,85.98579573872162,35.970791237371216,
316,86.53057139997998,34.29400580406284,
317,86.25312656328164,35.82791395697849,
318,86.91476590636255,34.823929571828735,
319,86.83551907097808,35.05856442086295,
320,85.86717343468693,34.97699539907981,
321,86.8120872523514,34.95097058234941,
322,86.13891112890312,34.847878302642116,
323,85.82291145572786,34.64732366183092,
324,86.51921537229784,35.658526821457166,
325,85.76145687412448,35.30118070842506,
326,86.04744269842858,34.95145631067961,
327,86.68067647353148,35.18462924046833,
328,87.04222533520112,35.49129477686612,
329,86.55327663831915,36.11805902951476,
330,86.33043130191133,35.31472030421295,
331,85.50550550550551,35.46546546546547,
332,86.21310655327665,35.47773886943472,
333,86.68067647353148,34.72430701491044,
334,85.6056056056056,35.1951951951952,
335,85.68855084067253,34.76781425140112,
336,85.9871974394879,36.107221444288854,
337,86.0074066659994,34.110699629666705,
338,86.58463385354142,34.903961584633855,
339,86.69467787114846,34.593837535014,
340,86.86211727036222,36.32179307584551,
341,86.39047333133193,35.26468527969578,
342,86.62732546509302,34.77695539107822,
343,85.64851881505204,35.038030424339475,
344,86.37773996596937,34.671204083675306,
345,86.4372874574915,34.80696139227846,
346,86.64064845391775,34.93445411788252,
347,85.96877502001601,34.697758206565254,
348,86.02882305844676,35.458366693354684,
349,86.76941553242594,35.71857485988791,
350,85.9287429943955,34.82786228983187,
351,86.13029120384269,34.4341038727109,
352,86.27313656828413,35.617808904452225,
353,85.71428571428571,34.71819000900991,
354,85.75432976273902,35.30883972369607,
355,86.03161897138283,35.29117470482289,
356,85.89730757681913,34.45100590531479,
357,86.65065545882118,35.1446012208546,
358,86.71335667833917,35.927963981991,
359,86.26901521216973,34.637710168134504,
360,86.24036825778045,34.99449614730311,
361,86.50920736589272,35.43835068054443,
362,85.94156493896338,35.09105463277967,
363,86.05745170653589,35.07156440796717,
364,86.13613613613613,34.97497497497498,
365,85.984393757503,35.76430572228892,
366,86.24449779911964,35.154061624649856,
367,86.67667667667668,34.91491491491491,
368,86.24174504702822,34.38062837702622,
369,86.00160096057634,35.27116269761857,
370,85.93296648324163,34.82741370685343,
371,86.31589476843054,34.68040412123637,
372,86.62464985994399,34.75390156062425,
373,86.81472589035614,35.53421368547419,
374,85.87717543508701,35.8871774354871,
375,85.80432172869148,35.30412164865947,
376,86.39183510106064,35.54132479487693,
377,85.70285142571285,35.64782391195598,
378,86.5979381443299,34.84135722149935,
379,86.21172703622173,34.67080248148889,
380,86.20448179271709,35.25410164065626,
381,85.99439775910365,35.18407362945178,
382,85.78863090472379,33.96717373899119,
383,85.82582582582583,35.01501501501502,
384,86.74469787915166,35.02400960384154,
385,85.90731658492643,35.45190671604444,
386,86.55193115869521,34.14048429057435,
387,86.661997198319,35.0310186111667,
388,86.2717630578347,35.431258755253154,
389,85.95595595595596,35.97597597597598,
390,86.06721344268854,35.75715143028606,
391,85.80432172869148,34.183673469387756,
392,86.94955964771817,34.847878302642116,
393,86.47458983593438,35.14405762304922,
394,86.4591673338671,35.57846277021618,
395,86.15,35.56,
396,86.92215329197519,35.1610966579948,
397,86.62796516865178,35.311780602542285,
398,86.15030521364956,35.16461523066146,
399,85.89012308616032,35.074552186530575,
alpha,,,2.1
conv,,,real
hbar,,,2
loss_mode,,,0.0
n_subspace,,,24
save,,,True
target_ncoh,,,10
target_nsqz,,,2.34
tau,,,1.1
